t_s,car_x,car_z,e_y_m,e_psi_rad,theta_ref0_deg,theta_real_deg,theta_dot_kf_degs,theta_dot_raw_degs,error_deg,tau_Nm,speed_kmh,kappa_avg,loop_dt_ms
10.956,28.037,813.157,-0.5241,-0.03192,9.74,8.246,2.143,0.0,1.495,0.0491,63.16,0.00825,19.85
11.0,27.834,814.083,-0.5517,-0.02625,7.623,8.051,8.64,0.0,-0.428,-0.0724,63.27,0.00825,13.07
11.053,27.66,814.855,-0.5669,-0.03206,9.963,8.468,-3.893,0.0,1.495,0.0786,63.37,0.008387,16.03
11.105,27.458,815.731,-0.5933,-0.02628,7.791,8.269,8.34,0.0,-0.479,-0.0714,63.49,0.008387,17.41
11.153,27.251,816.607,-0.6138,-0.03197,10.007,8.688,-3.976,0.0,1.319,0.0792,63.61,0.00896,15.47
11.205,27.038,817.484,-0.6321,-0.03776,12.506,9.997,8.367,0.0,2.509,0.139,63.75,0.009122,16.74
11.255,26.819,818.361,-0.6634,-0.03173,10.285,10.274,26.183,0.0,0.011,-0.0985,63.87,0.009122,16.81
11.305,26.593,819.238,-0.6838,-0.03692,12.546,10.899,5.532,0.0,1.647,0.0584,63.99,0.009162,16.61
11.357,26.389,820.013,-0.7108,-0.02965,9.767,10.646,12.515,0.0,-0.879,-0.1008,64.11,0.009162,18.4
11.407,26.151,820.89,-0.7322,-0.03428,12.07,10.95,-5.055,0.0,1.119,0.0689,64.24,0.009652,18.43
11.456,25.906,821.767,-0.7606,-0.02718,9.385,10.532,6.075,0.0,-1.147,-0.0902,64.36,0.009652,16.37
11.506,25.654,822.644,-0.783,-0.03159,11.446,10.687,-8.363,0.0,0.759,0.0654,64.51,0.009455,16.84
11.555,25.394,823.521,-0.8015,-0.03598,13.447,11.67,3.103,0.0,1.777,0.121,64.63,0.00971,15.55
11.608,25.126,824.398,-0.831,-0.02771,10.3,11.421,19.663,0.0,-1.12,-0.1378,64.75,0.00971,17.22
11.659,24.851,825.274,-0.8494,-0.03131,12.092,11.363,-4.995,0.0,0.728,0.0181,64.88,0.010095,17.87
11.707,24.568,826.149,-0.8745,-0.02338,9.05,10.557,-1.151,0.0,-1.507,-0.1065,64.99,0.010095,16.12
11.758,24.277,827.023,-0.8922,-0.02702,10.429,10.353,-16.114,0.0,0.076,0.0559,65.08,0.010086,16.71
11.808,24.014,827.793,-0.903,-0.03051,11.994,10.966,-4.083,0.0,1.028,0.107,65.17,0.010755,16.41
11.859,23.709,828.665,-0.9279,-0.02212,8.787,10.439,12.265,0.0,-1.653,-0.1378,65.25,0.010755,17.06
11.909,23.396,829.535,-0.9408,-0.02623,10.749,10.194,-10.545,0.0,0.555,0.021,65.32,0.011017,17.17
11.959,23.075,830.404,-0.9614,-0.01803,7.579,9.226,-4.906,0.0,-1.648,-0.1094,65.39,0.011017,16.69
12.011,22.747,831.27,-0.9743,-0.02184,8.616,8.792,-19.353,0.0,-0.177,0.0408,65.46,0.011932,17.86
12.063,22.412,832.135,-0.9835,-0.02618,10.287,9.142,-8.677,0.0,1.145,0.0943,65.53,0.011656,19.46
12.112,22.07,832.999,-1.0044,-0.0185,7.343,8.523,6.992,0.0,-1.181,-0.123,65.6,0.011656,18.03
12.165,21.721,833.861,-1.014,-0.02411,8.999,8.438,-12.371,0.0,0.561,0.0528,65.66,0.011866,20.92
12.211,21.366,834.721,-1.0328,-0.01683,6.197,7.727,-1.709,0.0,-1.529,-0.0904,65.72,0.011866,16.88
12.258,21.046,835.478,-1.0423,-0.0225,8.386,7.755,-14.227,0.0,0.63,0.0785,65.78,0.011302,13.37
12.311,20.657,836.385,-1.0523,-0.02936,11.201,8.827,0.574,0.0,2.374,0.1466,65.85,0.011686,16.37
12.362,20.282,837.24,-1.0766,-0.02264,8.694,8.864,21.423,0.0,-0.17,-0.1069,65.9,0.011686,17.07
12.417,19.902,838.093,-1.0894,-0.02925,10.882,9.407,0.748,0.0,1.476,0.0718,65.95,0.011903,21.83
12.463,19.537,838.894,-1.112,-0.02206,8.171,9.151,10.852,0.0,-0.98,-0.0925,66.0,0.011903,17.34
12.515,19.144,839.742,-1.1286,-0.02858,11.207,9.589,-5.105,0.0,1.618,0.0879,66.06,0.011849,18.44
12.564,18.768,840.539,-1.1409,-0.03584,13.933,11.002,8.755,0.0,2.93,0.1515,66.12,0.012282,17.16
12.614,18.362,841.384,-1.1716,-0.02872,11.331,11.233,28.269,0.0,0.098,-0.1158,66.17,0.012282,16.9
12.667,17.924,842.275,-1.192,-0.0349,13.539,11.811,4.619,0.0,1.727,0.0565,66.22,0.011826,19.7
12.714,17.529,843.065,-1.2192,-0.0266,10.431,11.441,11.561,0.0,-1.01,-0.1123,66.27,0.011826,16.71
12.766,17.126,843.852,-1.2381,-0.03325,13.279,11.682,-7.416,0.0,1.597,0.0725,66.37,0.011713,18.3
12.815,16.691,844.686,-1.2551,-0.04077,15.603,12.935,4.817,0.0,2.668,0.1497,66.48,0.0117,17.55
12.865,16.222,845.567,-1.2913,-0.03175,12.261,12.838,25.062,0.0,-0.577,-0.1447,66.63,0.0117,16.36
12.918,15.796,846.348,-1.3095,-0.03789,14.515,12.906,-1.933,0.0,1.609,0.0196,66.78,0.011047,19.59
12.97,15.308,847.225,-1.3428,-0.02841,10.963,12.03,1.359,0.0,-1.067,-0.1295,66.94,0.011047,20.97
13.027,14.866,848.001,-1.3633,-0.03561,12.845,12.124,-17.524,0.0,0.721,0.1049,67.11,0.011172,27.08
13.073,14.444,848.728,-1.3771,-0.04379,16.521,13.612,1.886,0.0,2.91,0.1978,67.26,0.011124,22.95
13.126,13.929,849.596,-1.4171,-0.03424,13.018,13.653,29.751,0.0,-0.635,-0.15,67.41,0.011124,25.94
13.168,13.404,850.461,-1.4413,-0.04251,16.271,14.415,0.825,0.0,1.855,0.1021,67.45,0.011254,17.74
13.224,12.96,851.177,-1.473,-0.03232,12.6,14.104,15.248,0.0,-1.504,-0.1233,67.28,0.011254,22.88
13.275,12.421,852.028,-1.5008,-0.04048,16.917,14.702,-6.223,0.0,2.215,0.1161,67.1,0.011998,23.86
13.324,11.965,852.73,-1.5172,-0.04826,19.814,16.434,11.96,0.0,3.38,0.1792,66.92,0.012113,22.14
13.368,11.411,853.566,-1.5607,-0.03696,15.813,16.434,34.642,0.0,-0.621,-0.1814,66.71,0.012113,16.2
13.419,10.88,854.346,-1.584,-0.04241,18.075,16.682,-0.001,0.0,1.394,0.0345,66.51,0.011771,16.45
13.469,10.309,855.162,-1.6204,-0.0303,13.66,15.721,4.948,0.0,-2.06,-0.16,66.3,0.011771,16.82
13.521,9.827,855.834,-1.6385,-0.03676,16.613,15.62,-19.214,0.0,0.993,0.0865,66.12,0.012377,17.75
13.57,9.273,856.588,-1.6546,-0.04235,18.614,16.777,-2.023,0.0,1.836,0.1722,65.92,0.011875,16.44
13.621,8.678,857.376,-1.6902,-0.02957,13.891,16.189,23.152,0.0,-2.298,-0.2034,65.72,0.011875,17.92
13.673,8.176,858.024,-1.7013,-0.03452,16.688,16.041,-11.774,0.0,0.647,0.0411,65.53,0.012185,19.4
13.72,7.599,858.75,-1.7284,-0.02239,12.113,14.805,-2.95,0.0,-2.692,-0.1571,65.34,0.012185,16.58
13.769,7.015,859.466,-1.7406,-0.02813,14.829,14.546,-24.719,0.0,0.283,0.0932,65.14,0.011985,14.5
13.828,6.389,860.214,-1.7487,-0.03371,17.318,15.691,-5.192,0.0,1.627,0.1872,64.95,0.011719,23.8
13.882,5.861,860.829,-1.7712,-0.0209,12.394,15.045,22.914,0.0,-2.651,-0.2102,64.75,0.011719,27.14
13.931,5.255,861.516,-1.775,-0.02655,15.668,14.89,-12.928,0.0,0.778,0.046,64.57,0.012264,26.77
13.979,4.607,862.233,-1.7945,-0.01387,10.735,13.549,-3.101,0.0,-2.814,-0.171,64.38,0.012264,24.01
14.033,3.988,862.901,-1.7959,-0.01953,13.034,13.118,-26.813,0.0,-0.084,0.0801,64.19,0.012542,28.29
14.081,3.436,863.482,-1.8071,-0.00831,8.585,11.751,-8.634,0.0,-3.166,-0.1456,64.02,0.012542,25.71
14.131,2.843,864.093,-1.8069,-0.01336,10.832,11.146,-27.334,0.0,-0.314,0.0586,63.84,0.012736,25.0
14.18,2.207,864.735,-1.8149,-0.00244,6.453,9.618,-12.105,0.0,-3.165,-0.1499,63.65,0.012736,24.11
14.234,1.566,865.367,-1.8146,-0.00915,9.175,9.003,-30.545,0.0,0.173,0.074,63.48,0.01202,27.47
14.28,0.92,865.992,-1.8089,-0.01649,11.354,9.792,-12.309,0.0,1.562,0.1746,63.31,0.012447,23.59
14.331,0.27,866.608,-1.8202,-0.0075,7.79,9.352,15.781,0.0,-1.562,-0.1441,63.15,0.012447,23.89
14.385,-0.345,867.181,-1.8162,-0.01505,10.859,9.683,-8.803,0.0,1.176,0.0923,62.98,0.012312,28.14
14.43,-1.041,867.818,-1.8267,-0.00602,7.258,9.083,6.624,0.0,-1.825,-0.1185,62.81,0.012312,23.1
14.481,-1.663,868.377,-1.8252,-0.01547,11.742,9.584,-12.007,0.0,2.158,0.1328,62.64,0.012497,23.9
14.534,-2.328,868.963,-1.8359,-0.00754,8.589,9.274,10.016,0.0,-0.685,-0.0957,62.48,0.012497,26.63
14.58,-3.035,869.577,-1.8406,-0.01769,12.273,10.197,-6.197,0.0,2.077,0.1613,62.32,0.012304,21.96
14.628,-3.666,870.115,-1.8398,-0.0276,17.179,12.566,18.459,0.0,4.613,0.2342,62.16,0.012043,19.55
14.678,-4.339,870.68,-1.8606,-0.01864,13.705,13.187,47.39,0.0,0.518,-0.1615,61.99,0.012043,18.6
14.732,-4.977,871.205,-1.8632,-0.02833,17.566,14.435,12.417,0.0,3.131,0.1093,61.83,0.012966,22.86
14.777,-5.697,871.787,-1.8851,-0.01863,13.78,14.437,24.965,0.0,-0.657,-0.1304,61.66,0.012966,16.74
14.828,-6.381,872.328,-1.8922,-0.02646,17.554,15.309,0.041,0.0,2.245,0.1215,61.5,0.012029,18.2
14.917,-7.028,872.83,-1.9096,-0.01599,13.374,14.912,17.439,0.0,-1.538,-0.1468,61.33,0.012029,56.64
14.939,-7.76,873.385,-1.9181,-0.02258,16.739,15.113,-7.944,0.0,1.626,0.0697,61.13,0.012661,21.65
14.982,-8.496,873.93,-1.9212,-0.03017,19.476,16.485,4.026,0.0,2.992,0.1704,60.96,0.011476,14.73
15.034,-9.154,874.405,-1.9416,-0.01938,15.167,16.193,27.432,0.0,-1.026,-0.1844,60.8,0.011476,16.69
15.084,-9.856,874.901,-1.9421,-0.02575,17.685,16.348,-5.843,0.0,1.337,0.0522,60.63,0.011719,15.58
15.134,-10.604,875.416,-1.9602,-0.01403,12.936,15.25,3.099,0.0,-2.314,-0.1695,60.45,0.011719,15.19
15.182,-11.272,875.865,-1.957,-0.02137,15.953,15.367,-21.961,0.0,0.585,0.1314,60.28,0.012256,13.76
15.239,-11.986,876.332,-1.9706,-0.01034,11.416,14.42,2.358,0.0,-3.004,-0.1446,60.12,0.012256,19.84
15.286,-12.66,876.763,-1.9666,-0.01754,15.497,14.404,-18.94,0.0,1.092,0.0969,59.95,0.012571,16.69
15.335,-13.38,877.211,-1.9769,-0.00617,10.762,13.215,-0.323,0.0,-2.452,-0.1644,59.79,0.012571,15.61
15.384,-14.103,877.65,-1.9724,-0.01428,13.828,13.156,-23.788,0.0,0.672,0.1164,59.62,0.012012,13.93
15.438,-14.786,878.055,-1.9799,-0.00315,9.145,12.013,-1.173,0.0,-2.868,-0.1535,59.45,0.012012,16.46
15.489,-15.514,878.476,-1.9751,-0.01089,12.752,11.926,-22.863,0.0,0.826,0.1076,59.29,0.011989,17.93
15.537,-16.201,878.864,-1.9806,-0.00114,8.617,10.911,-1.741,0.0,-2.294,-0.1326,59.14,0.011989,15.35
15.589,-16.934,879.268,-1.9753,-0.01021,12.424,11.241,-20.305,0.0,1.184,0.1524,58.97,0.012193,17.01
15.639,-17.668,879.664,-1.9806,-0.00048,8.287,10.548,6.596,0.0,-2.261,-0.1312,58.81,0.012193,16.49
15.691,-18.491,880.097,-1.9774,-0.01007,12.827,11.094,-13.852,0.0,1.733,0.1488,58.66,0.01169,18.16
15.738,-18.708,880.209,-1.9795,-0.00078,8.83,10.583,10.931,0.0,-1.754,-0.1286,58.5,0.01169,14.75
15.99,-22.808,882.197,-1.9976,-0.01461,16.035,11.969,-10.22,0.0,4.066,0.247,57.76,0.012605,18.6
16.038,-23.508,882.514,-1.9937,-0.02587,20.36,15.335,27.708,0.0,5.025,0.325,57.6,0.012885,16.49
16.089,-24.254,882.842,-2.0112,-0.01618,16.341,16.479,67.331,0.0,-0.138,-0.1929,57.45,0.012885,17.43
16.137,-25.001,883.162,-2.01,-0.02405,21.45,17.758,22.872,0.0,3.692,0.0588,57.29,0.012511,14.97
16.188,-25.749,883.473,-2.0251,-0.01342,16.965,17.517,25.579,0.0,-0.552,-0.1676,57.13,0.012511,15.38
16.238,-26.411,883.74,-2.0189,-0.02158,20.386,18.012,-4.818,0.0,2.374,0.0943,56.97,0.01282,15.18
16.288,-27.161,884.033,-2.0324,-0.00978,15.334,17.088,9.899,0.0,-1.754,-0.1808,56.81,0.01282,15.03
16.339,-27.913,884.316,-2.0257,-0.01577,17.423,16.81,-18.477,0.0,0.613,0.0579,56.64,0.013007,15.02
16.39,-28.667,884.59,-2.0344,-0.00405,12.321,15.314,-5.566,0.0,-2.992,-0.1797,56.48,0.013007,15.33
16.441,-29.421,884.854,-2.0245,-0.01091,15.035,15.063,-29.919,0.0,-0.028,0.1216,56.33,0.012338,16.42
16.492,-30.176,885.109,-2.0289,0.00045,10.011,13.711,-5.016,0.0,-3.699,-0.1625,56.18,0.012338,16.51
16.543,-30.931,885.355,-2.0153,-0.00691,13.999,13.507,-27.045,0.0,0.492,0.1132,56.02,0.011957,17.79
16.592,-31.643,885.578,-2.0169,0.00366,9.278,12.247,-4.07,0.0,-2.969,-0.1547,55.87,0.011957,16.42
16.642,-32.4,885.807,-2.0008,-0.00556,13.434,12.31,-25.206,0.0,1.125,0.1407,55.72,0.011926,16.36
16.693,-33.157,886.027,-2.0014,0.00458,8.878,11.314,1.254,0.0,-2.436,-0.1456,55.57,0.011926,17.03
16.742,-33.914,886.24,-1.985,-0.00388,12.412,11.55,-19.912,0.0,0.861,0.1372,55.42,0.011039,15.47
16.793,-34.671,886.444,-1.9846,0.00555,8.148,10.747,4.724,0.0,-2.599,-0.1369,55.27,0.011039,17.02
16.843,-35.427,886.641,-1.9675,-0.00416,13.134,11.265,-16.064,0.0,1.869,0.1564,55.14,0.011297,16.59
16.905,-36.184,886.83,-1.9672,0.00467,9.129,10.752,10.357,0.0,-1.623,-0.1258,55.0,0.011297,28.05
16.946,-36.896,887.002,-1.9498,-0.00534,13.402,11.395,-10.251,0.0,2.007,0.1434,54.85,0.010612,18.59
16.994,-37.652,887.177,-1.9509,0.00306,9.604,10.997,12.854,0.0,-1.393,-0.1229,54.71,0.010612,16.34
17.046,-38.363,887.336,-1.934,-0.00705,13.996,11.696,-7.961,0.0,2.3,0.1393,54.57,0.010922,18.49
17.105,-39.162,887.508,-1.9364,0.00131,10.22,11.333,13.988,0.0,-1.113,-0.124,54.43,0.010922,27.05
17.156,-39.916,887.663,-1.9198,-0.00879,14.136,11.988,-7.276,0.0,2.148,0.1296,54.29,0.010893,26.82
17.201,-40.625,887.803,-1.9231,-0.00033,10.315,11.566,13.102,0.0,-1.251,-0.1275,54.14,0.010893,22.05
17.248,-41.378,887.945,-1.9073,-0.00975,14.286,12.284,-8.438,0.0,2.002,0.1444,54.0,0.010674,18.69
17.299,-42.085,888.073,-1.9117,-0.00197,10.778,12.033,14.356,0.0,-1.255,-0.1102,53.86,0.010674,18.46
17.344,-42.836,888.202,-1.9101,0.00672,6.755,10.203,-5.016,0.0,-3.448,-0.2292,53.72,0.010674,13.24
17.4,-43.63,888.331,-1.9019,-0.00414,12.336,10.469,-36.596,0.0,1.866,0.2288,53.58,0.010257,18.67
17.448,-44.335,888.44,-1.9022,0.0034,8.863,10.198,5.326,0.0,-1.335,-0.0658,53.44,0.010257,16.45
17.498,-45.083,888.55,-1.8958,-0.00834,14.062,11.274,-5.432,0.0,2.788,0.1787,53.3,0.010207,16.08
17.55,-45.786,888.648,-1.8993,-0.00099,10.713,11.286,21.517,0.0,-0.573,-0.1109,53.17,0.010207,18.15
17.601,-46.532,888.746,-1.8943,-0.01194,15.728,12.608,0.246,0.0,3.121,0.1832,53.03,0.009789,18.2
17.649,-47.233,888.833,-1.9002,-0.00355,11.913,12.701,26.432,0.0,-0.787,-0.1254,52.89,0.009789,16.74
17.701,-48.064,888.928,-1.8964,-0.01435,17.954,14.229,1.864,0.0,3.725,0.2036,52.75,0.009086,18.19
17.755,-48.762,889.002,-1.9033,-0.00523,13.796,14.401,30.568,0.0,-0.605,-0.1361,52.61,0.009086,22.02
17.802,-49.503,889.073,-1.898,-0.01623,19.568,15.841,3.437,0.0,3.728,0.183,52.47,0.008765,18.59
17.852,-50.199,889.133,-1.906,-0.00637,15.062,15.822,28.794,0.0,-0.76,-0.1533,52.33,0.008765,17.79
17.908,-50.937,889.19,-1.8988,-0.01496,19.25,16.786,-0.363,0.0,2.464,0.1364,52.18,0.007884,23.37
17.953,-51.673,889.239,-1.9062,-0.00461,14.478,16.313,19.271,0.0,-1.835,-0.1669,52.04,0.007884,18.05
18.002,-52.365,889.277,-1.8952,-0.0128,19.481,17.018,-9.459,0.0,2.464,0.1479,51.91,0.008272,16.55
18.054,-53.099,889.31,-1.9009,-0.00194,14.418,16.315,14.093,0.0,-1.897,-0.172,51.76,0.008272,18.78
18.104,-53.788,889.334,-1.8849,-0.00943,17.613,16.535,-14.061,0.0,1.078,0.1044,51.62,0.008562,18.72
18.154,-54.604,889.353,-1.8883,0.00166,12.382,15.393,4.415,0.0,-3.011,-0.1827,51.48,0.008562,17.7
18.199,-55.289,889.361,-1.8834,0.01259,7.086,12.495,-22.855,0.0,-5.408,-0.285,51.33,0.008562,12.84
18.255,-56.015,889.362,-1.8688,0.00458,11.724,11.72,-57.961,0.0,0.005,0.1953,51.21,0.008568,18.46
18.307,-56.697,889.358,-1.8626,0.01356,7.334,10.478,-15.502,0.0,-3.144,-0.0922,51.07,0.008568,20.38
18.359,-57.419,889.346,-1.8457,0.00522,10.88,10.416,-24.834,0.0,0.464,0.1214,50.94,0.008649,21.52
18.406,-58.097,889.33,-1.8398,0.01334,6.899,9.408,-1.237,0.0,-2.509,-0.1343,50.8,0.008649,18.53
18.459,-58.816,889.307,-1.8218,0.00513,10.798,9.637,-20.16,0.0,1.161,0.1376,50.68,0.008233,20.51
18.506,-59.574,889.277,-1.8155,0.0119,7.448,9.109,4.583,0.0,-1.66,-0.0978,50.56,0.008233,17.42
18.555,-60.289,889.244,-1.7966,0.00255,12.145,9.961,-10.566,0.0,2.183,0.1744,50.43,0.008324,16.34
18.606,-60.959,889.208,-1.7926,0.00952,8.731,9.84,17.053,0.0,-1.108,-0.1063,50.3,0.008324,16.53
18.659,-61.628,889.167,-1.7731,0.00017,13.674,10.893,-2.437,0.0,2.781,0.1599,50.17,0.007886,18.34
18.707,-62.378,889.116,-1.7706,0.00745,10.117,10.848,21.073,0.0,-0.731,-0.1167,50.05,0.007886,16.45
18.759,-63.084,889.063,-1.7505,-0.00166,14.497,11.869,-0.913,0.0,2.627,0.1475,49.92,0.008081,18.52
18.808,-63.746,889.009,-1.7492,0.0058,10.859,11.77,20.436,0.0,-0.912,-0.1208,49.79,0.008081,16.52
18.858,-64.448,888.945,-1.7426,0.01378,6.86,10.023,-1.98,0.0,-3.162,-0.2337,49.66,0.008081,16.51
18.91,-65.106,888.881,-1.7268,0.00517,11.526,10.184,-34.954,0.0,1.342,0.2055,49.54,0.007546,18.48
18.959,-65.844,888.804,-1.7209,0.01146,8.372,9.915,3.226,0.0,-1.542,-0.0545,49.41,0.007546,16.46
19.009,-66.539,888.726,-1.7039,0.0026,13.509,10.983,-5.382,0.0,2.525,0.1773,49.29,0.00765,16.21
19.059,-67.19,888.649,-1.6999,0.00975,9.948,10.905,21.366,0.0,-0.957,-0.1228,49.16,0.00765,16.56
19.115,-67.84,888.567,-1.6814,0.00201,14.045,11.838,-1.57,0.0,2.207,0.1385,49.04,0.007244,21.39
19.167,-68.568,888.47,-1.6775,0.0096,10.245,11.621,18.665,0.0,-1.376,-0.128,48.91,0.007244,23.14
19.207,-69.213,888.379,-1.669,0.01704,6.427,9.858,-4.341,0.0,-3.431,-0.2234,48.79,0.007244,13.26
19.262,-69.896,888.278,-1.6526,0.01002,10.896,9.787,-35.248,0.0,1.109,0.1746,48.67,0.007494,18.18
19.31,-70.576,888.172,-1.6436,0.01652,7.544,9.234,-1.433,0.0,-1.69,-0.0697,48.54,0.007494,16.32
19.359,-71.214,888.069,-1.6256,0.00959,10.382,9.44,-11.056,0.0,0.942,0.0866,48.42,0.007183,14.34
19.411,-71.929,887.948,-1.6165,0.01547,7.316,8.82,4.113,0.0,-1.503,-0.1081,48.3,0.007183,16.62
19.463,-72.563,887.838,-1.597,0.00938,9.837,8.966,-12.4,0.0,0.872,0.0853,48.18,0.007097,17.7
19.513,-73.194,887.723,-1.5894,0.01532,6.757,8.351,2.922,0.0,-1.594,-0.1012,48.06,0.007097,16.99
19.56,-73.902,887.591,-1.5764,0.02095,3.742,6.694,-12.3,0.0,-2.952,-0.1669,47.93,0.007097,13.34
19.614,-74.529,887.47,-1.559,0.013,7.606,6.678,-33.129,0.0,0.928,0.1711,47.81,0.006596,16.81
19.663,-75.231,887.331,-1.5481,0.0175,5.189,6.384,-0.335,0.0,-1.195,-0.0392,47.7,0.006596,16.53
19.715,-75.854,887.205,-1.5308,0.00942,9.04,7.209,-5.869,0.0,1.832,0.1459,47.58,0.006722,17.74
19.764,-76.552,887.061,-1.5224,0.01412,6.559,7.247,16.495,0.0,-0.688,-0.0811,47.46,0.006722,16.2
19.817,-77.17,886.929,-1.5048,0.00603,11.042,8.319,0.755,0.0,2.723,0.1458,47.34,0.006891,19.1
19.864,-77.786,886.796,-1.4996,0.0108,8.565,8.578,21.452,0.0,-0.013,-0.0762,47.23,0.006891,16.46
19.916,-78.476,886.642,-1.4803,0.00349,12.002,9.621,5.18,0.0,2.381,0.1185,47.11,0.006925,18.04
19.966,-79.088,886.502,-1.4763,0.00933,8.984,9.635,20.858,0.0,-0.651,-0.1072,46.99,0.006925,17.42
20.012,-79.773,886.341,-1.4676,0.01549,5.713,8.263,0.284,0.0,-2.55,-0.1932,46.87,0.006925,12.83
20.068,-80.379,886.194,-1.4522,0.00861,9.653,8.357,-27.454,0.0,1.296,0.157,46.76,0.00703,18.12
20.117,-80.984,886.045,-1.4453,0.01351,7.058,8.092,1.891,0.0,-1.034,-0.047,46.64,0.00703,17.1
20.171,-81.661,885.874,-1.4272,0.00632,10.331,8.785,-5.308,0.0,1.546,0.1246,46.54,0.007443,20.32
20.217,-82.262,885.718,-1.4217,0.01175,7.384,8.562,13.872,0.0,-1.178,-0.1038,46.57,0.007443,16.33
20.269,-82.863,885.56,-1.4128,0.01707,4.446,7.135,-4.464,0.0,-2.689,-0.1759,46.6,0.007443,18.29
20.324,-83.538,885.378,-1.3977,0.00992,8.569,7.28,-28.55,0.0,1.289,0.1698,46.64,0.007786,22.73
20.37,-84.138,885.213,-1.3902,0.01421,6.175,7.111,2.904,0.0,-0.936,-0.0388,46.69,0.007786,17.64
20.421,-84.775,885.035,-1.3745,0.00657,9.743,7.935,-3.385,0.0,1.808,0.1328,46.74,0.007834,18.33
20.469,-85.45,884.843,-1.3682,0.01142,7.082,7.893,16.489,0.0,-0.811,-0.0923,46.79,0.007834,16.24
20.519,-86.05,884.67,-1.3524,0.00508,10.596,8.582,-0.85,0.0,2.014,0.1007,46.84,0.007995,15.91
20.571,-86.649,884.493,-1.3478,0.01004,7.918,8.465,13.792,0.0,-0.547,-0.0886,46.88,0.007995,17.42
20.618,-87.36,884.279,-1.3384,0.01548,4.912,7.142,-2.35,0.0,-2.23,-0.1723,46.92,0.007995,13.39
20.673,-87.959,884.095,-1.3251,0.00845,8.017,7.173,-26.445,0.0,0.844,0.1427,46.96,0.008136,18.03
20.721,-88.556,883.909,-1.3183,0.01304,5.508,6.841,0.61,0.0,-1.333,-0.0495,46.99,0.008136,16.01
20.776,-89.191,883.708,-1.3034,0.00648,9.032,7.45,-6.631,0.0,1.582,0.1197,47.03,0.007984,20.21
20.823,-89.789,883.516,-1.2981,0.01105,6.555,7.315,12.17,0.0,-0.76,-0.0825,47.06,0.007984,16.93
20.876,-90.46,883.296,-1.2812,0.00406,9.995,8.106,-2.695,0.0,1.888,0.1246,47.09,0.00813,20.0
20.923,-91.056,883.099,-1.2771,0.00902,7.34,8.087,15.824,0.0,-0.746,-0.0856,47.12,0.00813,16.65
20.97,-91.689,882.885,-1.2694,0.01437,4.428,6.834,-0.39,0.0,-2.406,-0.1729,47.15,0.00813,13.23
21.029,-92.283,882.681,-1.2558,0.00791,8.16,6.969,-25.061,0.0,1.191,0.15,47.18,0.007995,22.68
21.076,-92.952,882.448,-1.2488,0.01222,5.805,6.768,2.695,0.0,-0.963,-0.0421,47.2,0.007995,18.72
21.123,-93.582,882.225,-1.2337,0.006,8.611,7.263,-4.005,0.0,1.347,0.0901,47.22,0.007827,15.87
21.176,-94.175,882.012,-1.2285,0.0106,6.133,6.996,9.901,0.0,-0.863,-0.0892,47.24,0.007827,18.47
21.224,-94.767,881.797,-1.2124,0.00486,8.621,7.373,-5.348,0.0,1.249,0.0806,47.27,0.00797,16.18
21.275,-95.433,881.551,-1.2075,0.00918,6.292,7.122,7.53,0.0,-0.829,-0.0745,47.3,0.00797,17.53
21.323,-96.024,881.33,-1.2001,0.014,3.669,5.883,-5.02,0.0,-2.214,-0.1466,47.33,0.00797,15.34
21.377,-96.651,881.092,-1.1859,0.00777,6.601,5.865,-24.771,0.0,0.735,0.1272,47.36,0.007794,18.49
21.425,-97.314,880.838,-1.1789,0.01148,4.559,5.594,-0.351,0.0,-1.034,-0.0361,47.39,0.007794,16.12
21.477,-97.903,880.609,-1.1643,0.00439,7.842,6.207,-5.437,0.0,1.635,0.1141,47.41,0.007863,18.03
21.526,-98.492,880.378,-1.1603,0.00832,5.735,6.168,12.259,0.0,-0.433,-0.0696,47.43,0.007863,16.82
21.575,-99.08,880.144,-1.1538,0.01246,3.484,5.154,-0.77,0.0,-1.67,-0.1375,47.47,0.007863,15.01
21.626,-99.741,879.879,-1.1419,0.00523,6.494,5.318,-20.28,0.0,1.176,0.129,47.49,0.007885,15.97
21.677,-100.365,879.626,-1.1372,0.00855,4.702,5.24,3.275,0.0,-0.538,-0.028,47.51,0.007885,16.71
21.726,-100.951,879.386,-1.1266,0.00176,7.589,5.938,-1.555,0.0,1.651,0.1056,47.54,0.007444,15.55
21.774,-101.573,879.128,-1.1243,0.00551,5.606,5.971,13.955,0.0,-0.365,-0.0685,47.57,0.007444,13.45
21.83,-102.195,878.868,-1.1131,-0.0018,9.122,6.863,0.659,0.0,2.258,0.1212,47.58,0.007438,19.35
21.879,-102.78,878.62,-1.1132,0.00241,6.945,7.042,17.851,0.0,-0.097,-0.0686,47.61,0.007438,17.16
21.928,-103.436,878.339,-1.1016,-0.00508,10.396,7.995,3.565,0.0,2.401,0.1145,47.63,0.00724,16.15
21.979,-104.019,878.086,-1.1034,-0.00027,7.938,8.114,19.068,0.0,-0.177,-0.0832,47.66,0.00724,16.82
22.026,-104.638,877.815,-1.102,0.00488,5.254,7.044,2.387,0.0,-1.79,-0.1619,47.7,0.00724,13.26
22.081,-105.219,877.556,-1.094,-0.00227,8.614,7.306,-21.396,0.0,1.308,0.1486,47.72,0.007165,18.76
