t_s,e_y_m,theta_ref0_deg,theta_real_deg,tau_Nm,v_real_kmh,v_target_kmh,u_cmd,gas,brake,loop_dt_ms
93.21,3.2306,-20.786,-25.421,-0.0906,52.97,75.6,1.0,1.0,0.0,20.64
93.264,3.207,-12.303,-21.534,0.2641,52.9,75.6,1.0,1.0,0.0,24.02
93.312,3.1561,-16.593,-19.67,-0.1468,52.95,75.6,1.0,1.0,0.0,21.7
93.363,3.1221,-9.48,-16.72,0.2167,53.04,75.6,1.0,1.0,0.0,22.73
93.413,3.0664,-12.654,-15.14,-0.0884,53.2,75.6,1.0,1.0,0.0,21.98
93.465,3.026,-7.304,-12.792,0.1625,53.4,75.6,1.0,1.0,0.0,23.57
93.512,2.9761,-2.436,-9.28,0.2444,53.65,75.6,1.0,1.0,0.0,19.71
93.563,2.9158,-3.744,-7.123,-0.0666,53.97,75.6,1.0,1.0,0.0,20.93
93.614,2.8668,0.172,-4.853,0.0911,54.3,75.6,1.0,1.0,0.0,21.31
93.663,2.8023,0.225,-3.145,0.0008,54.65,75.6,1.0,1.0,0.0,19.68
93.711,2.7415,3.248,-1.152,0.0994,54.97,75.6,1.0,1.0,0.0,18.11
93.765,2.6806,3.033,0.366,0.0032,55.28,75.6,1.0,1.0,0.0,21.74
93.812,2.616,5.318,1.989,0.0677,55.54,75.6,1.0,1.0,0.0,17.43
93.861,2.549,5.998,3.321,0.0161,55.79,75.6,1.0,1.0,0.0,16.82
93.911,2.4827,7.493,4.628,0.043,55.78,75.6,1.0,1.0,0.0,15.99
93.963,2.4156,7.69,5.945,0.047,55.95,75.6,1.0,1.0,0.0,18.12
94.012,2.3539,7.396,6.748,-0.0258,55.98,75.6,1.0,1.0,0.0,16.64
94.06,2.2869,7.632,7.06,-0.0405,56.03,75.6,1.0,1.0,0.0,14.54
94.112,2.2336,6.916,7.009,-0.0398,56.04,75.6,1.0,1.0,0.0,16.06
94.17,2.1756,6.138,6.661,-0.0431,56.09,75.6,1.0,1.0,0.0,23.98
94.218,2.1172,4.242,5.937,-0.0648,56.15,75.6,1.0,1.0,0.0,21.88
94.263,2.0672,3.033,5.017,-0.0525,56.17,75.6,1.0,1.0,0.0,16.41
94.312,2.0212,2.424,4.332,0.0006,56.33,75.6,1.0,1.0,0.0,15.26
94.363,1.9759,2.503,3.971,0.0213,56.44,75.6,1.0,1.0,0.0,15.79
94.416,1.9301,3.277,3.743,0.006,56.58,75.6,1.0,1.0,0.0,18.45
94.464,1.8868,3.757,3.725,0.0214,56.65,75.6,1.0,1.0,0.0,16.06
94.515,1.8473,2.766,3.465,-0.0344,56.67,75.6,1.0,1.0,0.0,17.02
94.563,1.8069,2.73,3.197,-0.0102,56.74,75.6,1.0,1.0,0.0,14.72
94.619,1.7657,0.663,2.307,-0.0961,56.68,75.6,1.0,1.0,0.0,20.52
94.664,1.7317,-0.329,1.258,-0.0533,56.64,75.6,1.0,1.0,0.0,14.48
94.72,1.697,-3.355,-0.499,-0.1354,56.58,75.6,1.0,1.0,0.0,20.65
94.767,1.6742,-4.462,-2.172,-0.0497,56.61,75.6,1.0,1.0,0.0,17.55
94.822,1.6473,-7.251,-4.062,-0.0885,56.8,75.6,1.0,1.0,0.0,22.67
94.868,1.6274,-7.278,-5.405,0.0103,57.06,75.6,1.0,1.0,0.0,17.97
94.918,1.6081,-8.738,-6.497,-0.0117,57.37,75.6,1.0,1.0,0.0,17.29
94.972,1.5892,-5.857,-6.329,0.1378,57.72,75.6,1.0,1.0,0.0,21.5
95.021,1.5624,-4.147,-5.592,0.0853,58.03,75.6,1.0,1.0,0.0,20.0
95.071,1.5375,-2.615,-4.657,0.0535,58.15,75.6,1.0,1.0,0.0,19.86
95.121,1.5095,-2.969,-4.067,-0.0157,58.51,75.6,1.0,1.0,0.0,19.42
95.172,1.4795,-0.051,-2.83,0.1111,59.09,75.6,1.0,1.0,0.0,19.97
95.222,1.4466,-0.16,-1.83,0.01,59.52,75.6,1.0,1.0,0.0,19.64
95.27,1.4159,0.925,-0.945,0.019,60.07,75.6,1.0,1.0,0.0,17.29
95.323,1.3818,1.61,-0.193,0.0122,60.78,75.6,1.0,1.0,0.0,20.42
95.376,1.3485,2.075,0.578,0.029,61.52,75.6,1.0,1.0,0.0,23.26
95.421,1.3096,3.08,1.447,0.0405,62.22,75.6,1.0,1.0,0.0,18.04
95.473,1.2717,3.91,2.229,0.0182,62.93,75.6,1.0,1.0,0.0,19.39
95.521,1.2351,4.439,2.895,0.0112,63.66,75.6,1.0,1.0,0.0,17.0
95.577,1.1964,4.204,3.34,-0.0076,64.19,75.6,1.0,1.0,0.0,22.9
95.624,1.1586,3.63,3.426,-0.0347,64.82,75.6,1.0,1.0,0.0,20.11
95.677,1.1246,3.471,3.374,-0.0162,65.41,75.6,1.0,1.0,0.0,23.01
95.723,1.0902,3.187,3.274,-0.0085,65.93,75.6,1.0,1.0,0.0,18.31
95.772,1.0584,2.196,2.896,-0.0423,66.43,75.6,1.0,1.0,0.0,16.92
95.826,1.0253,2.276,2.482,-0.0182,67.0,75.6,1.0,1.0,0.0,20.71
95.874,0.994,1.954,2.129,-0.0059,67.55,75.6,1.0,1.0,0.0,17.7
95.929,0.9657,1.496,1.936,0.0099,68.16,75.6,1.0,1.0,0.0,22.7
95.979,0.9365,1.977,1.948,0.022,68.71,75.6,1.0,1.0,0.0,22.34
96.027,0.9063,1.607,1.876,-0.0115,69.25,75.6,1.0,1.0,0.0,20.3
96.081,0.878,2.065,1.913,0.0127,69.69,75.6,1.0,1.0,0.0,23.61
96.135,0.8517,2.704,2.024,0.0118,70.23,75.6,1.0,1.0,0.0,27.33
96.176,0.8213,2.448,2.018,-0.0126,70.82,75.6,1.0,1.0,0.0,17.96
96.231,0.7944,2.419,2.045,0.0045,71.44,75.6,1.0,1.0,0.0,22.66
96.279,0.7641,2.155,2.003,-0.0087,72.05,75.6,0.99,0.99,0.0,20.35
96.334,0.733,2.199,2.021,0.0069,72.74,75.6,0.918,0.918,0.0,25.2
96.383,0.7059,2.909,2.27,0.0329,73.44,75.6,0.844,0.844,0.0,23.97
96.433,0.6773,3.455,2.822,0.051,74.12,75.6,0.772,0.772,0.0,23.12
96.481,0.6463,3.055,3.099,-0.0192,74.83,75.6,0.697,0.697,0.0,21.26
96.53,0.6138,4.139,3.52,0.0298,75.48,75.6,0.625,0.625,0.0,19.4
96.588,0.5833,5.273,4.1,0.0368,76.13,75.6,0.562,0.562,0.0,27.2
96.636,0.5511,4.601,4.289,-0.0343,76.76,75.6,0.494,0.494,0.0,24.65
96.688,0.5219,4.756,4.278,-0.0212,77.09,75.6,0.46,0.46,0.0,27.33
96.739,0.4902,4.199,4.161,-0.0153,76.9,75.6,0.479,0.479,0.0,27.69
96.786,0.4604,3.289,3.793,-0.0391,76.69,75.6,0.502,0.502,0.0,24.04
96.837,0.4353,3.0,3.365,-0.0212,76.47,75.6,0.525,0.525,0.0,25.06
96.888,0.4105,3.001,3.083,0.0054,76.26,75.6,0.547,0.547,0.0,25.86
96.934,0.3862,2.214,2.678,-0.027,76.08,75.6,0.567,0.567,0.0,21.39
96.986,0.3625,2.049,2.441,0.0093,76.1,75.6,0.566,0.566,0.0,23.64
97.037,0.3386,2.481,2.531,0.0374,76.24,75.6,0.55,0.55,0.0,24.21
97.088,0.3189,3.435,2.854,0.0356,76.38,75.6,0.536,0.536,0.0,25.5
97.137,0.2932,2.646,2.823,-0.0382,76.41,75.6,0.531,0.531,0.0,24.09
97.183,0.2711,3.191,2.76,-0.0055,76.23,75.6,0.551,0.551,0.0,19.6
97.237,0.251,3.591,2.71,-0.0004,76.07,75.6,0.569,0.569,0.0,22.48
97.287,0.2256,2.797,2.43,-0.0338,76.1,75.6,0.564,0.564,0.0,22.41
97.339,0.2047,2.598,2.31,0.0125,76.27,75.6,0.547,0.547,0.0,24.33
97.391,0.1807,2.995,2.701,0.0672,76.39,75.6,0.535,0.535,0.0,25.43
97.439,0.1536,2.453,2.878,-0.0163,76.41,75.6,0.531,0.531,0.0,23.79
97.486,0.1282,4.54,3.564,0.0773,76.23,75.6,0.551,0.551,0.0,20.52
97.541,0.1043,6.607,4.914,0.1168,76.09,75.6,0.567,0.567,0.0,25.64
97.592,0.0724,5.761,5.627,-0.0419,76.13,75.6,0.562,0.562,0.0,26.42
97.642,0.045,7.465,6.28,0.0165,76.26,75.6,0.548,0.548,0.0,25.52
97.689,0.0162,8.688,7.032,0.0366,76.37,75.6,0.537,0.537,0.0,22.27
97.74,-0.012,8.565,7.605,0.0013,76.37,75.6,0.537,0.537,0.0,23.78
97.791,-0.0425,7.236,7.513,-0.0729,76.15,75.6,0.559,0.559,0.0,24.25
97.84,-0.0676,7.005,7.327,-0.0163,75.99,75.6,0.577,0.577,0.0,23.32
97.889,-0.0859,6.288,7.176,-0.0016,76.09,75.6,0.565,0.565,0.0,22.38
97.939,-0.1079,4.694,6.58,-0.0674,76.32,75.6,0.542,0.542,0.0,21.75
97.994,-0.1239,5.063,5.829,-0.0425,76.45,75.6,0.527,0.527,0.0,25.98
98.042,-0.1353,3.636,4.995,-0.0378,76.33,75.6,0.54,0.54,0.0,24.63
98.09,-0.1459,1.797,3.844,-0.0734,76.11,75.6,0.565,0.565,0.0,21.57
98.138,-0.1509,0.228,2.555,-0.0593,75.97,75.6,0.579,0.579,0.0,18.92
98.192,-0.1515,-0.116,1.431,-0.0221,76.11,75.6,0.563,0.563,0.0,23.06
98.242,-0.1514,-1.424,0.3,-0.0401,76.43,75.6,0.529,0.529,0.0,22.92
98.291,-0.1489,-1.788,-0.489,0.0083,76.49,75.6,0.523,0.523,0.0,21.39
98.345,-0.1456,-2.143,-0.903,0.0249,76.27,75.6,0.547,0.547,0.0,24.87
98.394,-0.1414,-0.897,-0.968,0.0342,76.11,75.6,0.564,0.564,0.0,23.98
98.444,-0.1409,-1.349,-1.135,-0.0166,76.15,75.6,0.559,0.559,0.0,22.88
98.495,-0.1392,-0.781,-1.021,0.0335,76.29,75.6,0.545,0.545,0.0,23.7
98.548,-0.1391,-0.025,-0.636,0.0417,76.38,75.6,0.536,0.535,0.0,26.16
98.597,-0.1429,-0.165,-0.403,-0.0076,76.39,75.6,0.535,0.535,0.0,25.64
98.65,-0.1469,0.953,-0.068,0.0223,76.21,75.6,0.553,0.553,0.0,28.14
98.696,-0.1525,1.927,0.446,0.0365,76.01,75.6,0.574,0.574,0.0,23.98
98.748,-0.1599,2.386,1.058,0.0318,76.06,75.6,0.569,0.569,0.0,25.75
98.795,-0.1721,2.482,1.5,-0.0025,76.28,75.6,0.546,0.546,0.0,22.02
98.853,-0.1846,3.487,2.171,0.0475,76.42,75.6,0.53,0.53,0.0,29.28
98.901,-0.1984,4.678,3.163,0.0683,76.42,75.6,0.531,0.531,0.0,27.08
98.946,-0.2183,4.54,3.829,-0.011,76.26,75.6,0.547,0.547,0.0,21.93
99.0,-0.237,6.378,4.502,0.0244,76.14,75.6,0.56,0.56,0.0,25.31
99.05,-0.2534,6.761,5.216,0.0291,76.16,75.6,0.558,0.558,0.0,24.8
99.097,-0.2768,5.933,5.44,-0.0434,76.22,75.6,0.552,0.552,0.0,22.22
99.145,-0.2974,6.055,5.558,-0.007,76.28,75.6,0.546,0.546,0.0,19.67
99.198,-0.3165,6.341,5.834,0.0262,76.32,75.6,0.542,0.542,0.0,22.22
99.251,-0.3341,7.178,6.325,0.0397,76.32,75.6,0.542,0.541,0.0,25.38
99.3,-0.3549,5.91,6.273,-0.0588,76.2,75.6,0.554,0.554,0.0,23.42
99.347,-0.3712,6.026,6.249,0.0022,76.08,75.6,0.567,0.567,0.0,20.0
99.402,-0.3857,6.748,6.38,0.0208,76.12,75.6,0.562,0.562,0.0,25.34
99.45,-0.4029,4.935,5.914,-0.0789,76.26,75.6,0.548,0.548,0.0,22.53
99.503,-0.4131,4.891,5.44,-0.0172,76.35,75.6,0.538,0.538,0.0,25.2
99.551,-0.4219,4.49,5.116,0.0043,76.35,75.6,0.539,0.539,0.0,22.41
99.601,-0.4325,2.807,4.389,-0.0676,76.16,75.6,0.558,0.558,0.0,22.8
99.651,-0.4369,2.665,3.793,-0.0071,76.01,75.6,0.575,0.575,0.0,22.1
99.703,-0.4393,2.823,3.471,0.0175,76.11,75.6,0.564,0.564,0.0,23.63
99.755,-0.4436,1.424,2.842,-0.0541,76.33,75.6,0.541,0.54,0.0,25.91
99.805,-0.444,1.639,2.268,-0.0143,76.43,75.6,0.53,0.53,0.0,24.96
99.852,-0.4426,1.35,1.867,0.004,76.23,75.6,0.551,0.55,0.0,22.22
99.903,-0.4435,0.219,1.26,-0.0426,76.08,75.6,0.567,0.567,0.0,22.47
99.952,-0.4415,0.22,0.803,-0.0003,76.13,75.6,0.561,0.561,0.0,21.98
100.006,-0.4388,0.644,0.716,0.0358,76.27,75.6,0.547,0.547,0.0,25.43
100.054,-0.4394,-0.048,0.495,-0.0219,76.38,75.6,0.536,0.536,0.0,22.59
100.11,-0.439,0.728,0.506,0.0248,76.38,75.6,0.535,0.535,0.0,28.56
100.157,-0.4395,1.874,0.902,0.0541,76.18,75.6,0.556,0.556,0.0,24.94
100.202,-0.4443,1.514,1.105,-0.0132,76.02,75.6,0.574,0.574,0.0,20.3
100.256,-0.4497,2.393,1.457,0.028,76.11,75.6,0.564,0.564,0.0,24.23
100.306,-0.4557,3.592,2.105,0.0535,76.34,75.6,0.54,0.54,0.0,23.5
100.357,-0.4632,4.462,2.954,0.0507,76.43,75.6,0.53,0.53,0.0,24.53
100.405,-0.477,4.05,3.398,-0.027,76.25,75.6,0.549,0.549,0.0,21.99
100.457,-0.4901,5.468,3.965,0.0328,76.07,75.6,0.569,0.569,0.0,24.1
100.509,-0.5016,6.437,4.863,0.0659,76.12,75.6,0.563,0.563,0.0,25.52
100.557,-0.5209,5.671,5.278,-0.0362,76.27,75.6,0.547,0.546,0.0,23.3
100.616,-0.5361,6.808,5.781,0.0268,76.38,75.6,0.535,0.535,0.0,31.81
100.658,-0.5533,8.06,6.6,0.0617,76.39,75.6,0.535,0.535,0.0,24.39
100.707,-0.5731,6.835,6.816,-0.0556,76.2,75.6,0.554,0.554,0.0,22.72
100.758,-0.5889,7.523,7.034,0.0079,76.06,75.6,0.57,0.57,0.0,23.39
100.808,-0.6043,8.157,7.403,0.0286,76.12,75.6,0.562,0.562,0.0,23.03
100.858,-0.6231,6.416,7.124,-0.0775,76.3,75.6,0.544,0.544,0.0,23.21
100.912,-0.6353,6.294,6.832,-0.0115,76.39,75.6,0.533,0.533,0.0,26.53
100.957,-0.6457,6.315,6.725,0.0155,76.36,75.6,0.538,0.538,0.0,21.56
101.009,-0.6558,4.516,6.115,-0.0739,76.17,75.6,0.557,0.557,0.0,22.99
101.055,-0.6619,4.609,5.524,-0.0186,76.01,75.6,0.575,0.575,0.0,18.82
101.106,-0.6644,4.148,5.061,-0.0027,76.1,75.6,0.564,0.564,0.0,19.6
101.16,-0.6646,3.695,4.569,-0.0203,76.31,75.6,0.543,0.543,0.0,23.6
101.21,-0.6651,1.893,3.631,-0.0794,76.4,75.6,0.532,0.532,0.0,23.5
101.256,-0.6602,1.379,2.789,-0.0193,76.31,75.6,0.542,0.542,0.0,19.53
101.306,-0.6528,1.119,2.276,0.0165,76.14,75.6,0.56,0.56,0.0,19.44
101.36,-0.6472,-0.169,1.57,-0.0448,76.09,75.6,0.566,0.566,0.0,22.49
101.412,-0.6375,0.065,1.124,0.0116,76.18,75.6,0.556,0.556,0.0,24.44
101.461,-0.6267,0.519,1.034,0.0341,76.31,75.6,0.543,0.542,0.0,23.78
101.51,-0.6187,-0.436,0.704,-0.0365,76.37,75.6,0.537,0.537,0.0,22.74
101.557,-0.6074,0.238,0.504,0.0065,76.26,75.6,0.548,0.548,0.0,19.39
101.611,-0.5966,0.518,0.504,0.021,76.12,75.6,0.563,0.563,0.0,23.33
101.658,-0.5882,-0.08,0.338,-0.0233,76.15,75.6,0.56,0.56,0.0,19.66
101.713,-0.5785,0.246,0.299,0.012,76.24,75.6,0.55,0.55,0.0,25.11
101.759,-0.569,0.535,0.488,0.0305,76.34,75.6,0.54,0.54,0.0,20.08
101.81,-0.5603,1.32,0.83,0.028,76.34,75.6,0.539,0.539,0.0,20.8
101.86,-0.5538,0.982,0.953,-0.0186,76.14,75.6,0.56,0.56,0.0,19.92
101.918,-0.5462,1.361,1.068,0.0032,76.0,75.6,0.575,0.575,0.0,28.3
101.965,-0.5393,1.64,1.21,0.0077,76.1,75.6,0.564,0.564,0.0,24.71
102.011,-0.5332,1.235,1.184,-0.0185,76.34,75.6,0.539,0.539,0.0,20.97
102.07,-0.5271,1.122,1.166,0.0003,76.42,75.6,0.53,0.53,0.0,29.48
102.115,-0.52,1.288,1.241,0.0123,76.22,75.6,0.552,0.552,0.0,24.18
102.161,-0.5142,0.985,1.212,-0.0119,76.06,75.6,0.57,0.57,0.0,19.34
102.211,-0.5077,1.229,1.192,0.0002,76.13,75.6,0.561,0.561,0.0,19.17
102.265,-0.5017,1.351,1.169,-0.001,76.31,75.6,0.543,0.543,0.0,23.23
102.313,-0.4959,0.904,1.008,-0.0202,76.39,75.6,0.533,0.533,0.0,21.32
102.363,-0.4891,0.651,0.851,-0.0051,76.31,75.6,0.543,0.543,0.0,20.65
102.418,-0.4816,0.559,0.774,0.0058,76.15,75.6,0.559,0.559,0.0,24.98
102.468,-0.4741,0.866,0.805,0.0123,76.07,75.6,0.568,0.568,0.0,24.61
102.514,-0.4689,0.545,0.734,-0.0131,76.16,75.6,0.558,0.558,0.0,20.79
102.567,-0.4617,0.723,0.709,0.004,76.31,75.6,0.543,0.543,0.0,23.81
102.617,-0.4551,0.917,0.744,0.0075,76.38,75.6,0.536,0.536,0.0,23.35
102.664,-0.4504,0.591,0.672,-0.0138,76.29,75.6,0.545,0.545,0.0,20.38
102.718,-0.4443,0.715,0.667,0.0069,76.13,75.6,0.561,0.561,0.0,23.33
102.767,-0.4383,0.724,0.739,0.0105,76.13,75.6,0.561,0.561,0.0,22.25
102.814,-0.4334,0.412,0.695,-0.0136,76.24,75.6,0.55,0.55,0.0,19.94
102.871,-0.4281,1.025,0.68,0.0024,76.34,75.6,0.539,0.539,0.0,25.78
102.921,-0.4233,0.888,0.796,0.0178,76.33,75.6,0.54,0.54,0.0,25.28
102.969,-0.4185,1.112,0.994,0.0156,76.16,75.6,0.558,0.558,0.0,23.31
103.018,-0.4152,0.8,1.028,-0.016,76.03,75.6,0.573,0.573,0.0,21.55
103.07,-0.4107,1.382,1.149,0.0133,76.13,75.6,0.561,0.561,0.0,23.75
103.122,-0.4068,1.591,1.269,0.0041,76.33,75.6,0.54,0.54,0.0,25.29
103.172,-0.4042,1.198,1.211,-0.0206,76.41,75.6,0.531,0.531,0.0,25.17
103.22,-0.4006,1.543,1.109,-0.0083,76.21,75.6,0.553,0.553,0.0,22.52
103.271,-0.3969,0.675,1.074,0.0059,76.05,75.6,0.57,0.57,0.0,23.71
103.32,-0.3939,0.306,0.954,-0.0132,76.13,75.6,0.561,0.561,0.0,22.58
103.374,-0.39,0.646,0.877,0.0019,76.33,75.6,0.54,0.54,0.0,25.53
103.423,-0.3853,1.407,1.028,0.0291,76.41,75.6,0.532,0.532,0.0,24.93
103.472,-0.3827,1.073,1.066,-0.0105,76.22,75.6,0.552,0.552,0.0,23.25
103.522,-0.3793,0.961,1.116,0.003,76.07,75.6,0.569,0.569,0.0,22.88
103.579,-0.376,1.502,1.228,0.0104,76.12,75.6,0.562,0.562,0.0,29.66
103.629,-0.3721,1.432,1.322,0.0015,76.29,75.6,0.544,0.544,0.0,29.04
103.672,-0.3698,1.065,1.256,-0.0192,76.41,75.6,0.532,0.532,0.0,22.59
103.725,-0.3662,1.236,1.115,-0.0128,76.38,75.6,0.536,0.536,0.0,25.18
103.778,-0.362,0.714,1.026,0.0024,76.17,75.6,0.557,0.557,0.0,27.82
103.821,-0.3585,0.371,0.877,-0.0116,76.0,75.6,0.576,0.576,0.0,20.03
103.873,-0.3539,0.285,0.696,-0.0096,76.09,75.6,0.565,0.565,0.0,22.45
103.927,-0.3484,0.844,0.597,0.005,76.35,75.6,0.539,0.539,0.0,25.86
103.973,-0.3439,0.442,0.422,-0.014,76.48,75.6,0.524,0.524,0.0,22.29
104.026,-0.3388,-0.155,0.246,-0.0063,76.29,75.6,0.544,0.544,0.0,24.61
104.074,-0.3338,0.198,0.143,0.0041,76.13,75.6,0.561,0.561,0.0,22.11
104.127,-0.3279,0.132,0.212,0.0204,76.11,75.6,0.563,0.563,0.0,24.92
104.173,-0.325,-0.0,0.242,-0.0029,76.21,75.6,0.553,0.553,0.0,20.45
104.228,-0.3211,0.424,0.281,0.0022,76.31,75.6,0.543,0.543,0.0,25.55
104.276,-0.3171,1.141,0.44,0.0183,76.36,75.6,0.538,0.538,0.0,23.41
104.325,-0.3155,0.913,0.5,-0.0084,76.26,75.6,0.548,0.548,0.0,21.97
104.38,-0.3133,0.584,0.659,0.0159,76.12,75.6,0.562,0.562,0.0,26.71
104.427,-0.3117,1.198,0.935,0.022,76.14,75.6,0.56,0.56,0.0,23.04
104.474,-0.3112,0.935,1.049,-0.0129,76.24,75.6,0.55,0.55,0.0,19.85
104.53,-0.3103,1.993,1.279,0.02,76.31,75.6,0.542,0.542,0.0,25.96
104.58,-0.31,1.746,1.528,0.0108,76.34,75.6,0.539,0.539,0.0,25.08
104.63,-0.3101,2.182,1.715,-0.0,76.23,75.6,0.551,0.551,0.0,25.49
104.675,-0.3106,1.783,1.697,-0.0221,76.08,75.6,0.568,0.568,0.0,20.41
104.73,-0.3098,1.645,1.685,0.0001,76.13,75.6,0.561,0.561,0.0,25.21
104.781,-0.3092,1.728,1.638,-0.0052,76.28,75.6,0.545,0.545,0.0,25.61
104.832,-0.3088,1.249,1.442,-0.0225,76.39,75.6,0.533,0.533,0.0,26.0
104.882,-0.307,1.132,1.202,-0.013,76.38,75.6,0.535,0.535,0.0,25.4
104.927,-0.3045,0.478,0.98,-0.0058,76.18,75.6,0.556,0.556,0.0,20.79
104.977,-0.302,-0.027,0.678,-0.019,76.05,75.6,0.571,0.571,0.0,20.65
105.031,-0.2983,-0.035,0.412,-0.0055,76.13,75.6,0.561,0.561,0.0,24.52
105.083,-0.2939,0.371,0.354,0.0197,76.32,75.6,0.542,0.542,0.0,25.99
105.132,-0.2896,0.14,0.419,0.0152,76.41,75.6,0.531,0.531,0.0,24.88
105.181,-0.2876,-0.147,0.369,-0.0139,76.3,75.6,0.544,0.544,0.0,23.34
105.235,-0.2839,0.635,0.322,-0.0014,76.13,75.6,0.561,0.561,0.0,26.6
105.285,-0.2803,0.726,0.448,0.0225,76.1,75.6,0.564,0.564,0.0,26.82
105.333,-0.2792,0.49,0.493,-0.0069,76.18,75.6,0.556,0.556,0.0,23.87
105.39,-0.2773,0.333,0.491,-0.0049,76.31,75.6,0.543,0.543,0.0,30.57
105.434,-0.2754,1.143,0.544,0.0075,76.38,75.6,0.536,0.536,0.0,24.51
105.481,-0.2751,0.928,0.528,-0.0079,76.29,75.6,0.544,0.544,0.0,21.64
105.532,-0.2745,0.909,0.544,0.0039,76.12,75.6,0.564,0.564,0.0,21.92
105.584,-0.2745,0.737,0.669,0.0159,76.12,75.6,0.563,0.563,0.0,24.13
105.655,-0.2745,1.224,0.902,0.0194,76.22,75.6,0.552,0.552,0.0,41.81
105.684,-0.277,1.042,1.01,-0.0093,76.34,75.6,0.54,0.54,0.0,20.26
105.738,-0.2786,2.063,1.242,0.021,76.39,75.6,0.535,0.535,0.0,24.24
105.788,-0.281,2.039,1.566,0.021,76.2,75.6,0.554,0.554,0.0,24.13
105.833,-0.286,1.724,1.687,-0.0171,76.05,75.6,0.571,0.571,0.0,18.72
105.89,-0.2903,2.22,1.803,0.0036,76.12,75.6,0.562,0.562,0.0,24.52
105.934,-0.2936,2.512,2.033,0.0199,76.32,75.6,0.542,0.542,0.0,19.22
105.99,-0.2979,3.074,2.378,0.0241,76.39,75.6,0.534,0.533,0.0,24.83
106.035,-0.3047,2.531,2.446,-0.0266,76.29,75.6,0.545,0.545,0.0,19.12
106.085,-0.3093,2.56,2.487,-0.0015,76.15,75.6,0.56,0.56,0.0,19.36
106.137,-0.3134,3.193,2.631,0.0158,76.15,75.6,0.56,0.56,0.0,20.52
106.188,-0.3194,2.415,2.504,-0.0327,76.24,75.6,0.55,0.55,0.0,21.9
106.239,-0.3233,2.255,2.396,-0.0019,76.33,75.6,0.541,0.541,0.0,22.28
106.289,-0.3265,2.39,2.364,0.0068,76.33,75.6,0.541,0.541,0.0,21.94
106.338,-0.3309,1.647,2.116,-0.0312,76.18,75.6,0.556,0.556,0.0,20.18
106.39,-0.3337,1.909,1.953,0.0032,76.06,75.6,0.57,0.57,0.0,22.62
106.446,-0.3359,1.906,1.89,0.0082,76.16,75.6,0.559,0.559,0.0,28.29
106.491,-0.3373,2.023,1.861,0.0027,76.34,75.6,0.54,0.54,0.0,22.49
106.538,-0.3416,1.338,1.615,-0.0313,76.39,75.6,0.535,0.535,0.0,19.6
106.592,-0.3435,1.419,1.443,0.0018,76.2,75.6,0.554,0.554,0.0,22.31
106.639,-0.3453,1.794,1.492,0.0248,76.06,75.6,0.57,0.57,0.0,19.06
106.69,-0.3497,1.18,1.364,-0.0229,76.14,75.6,0.56,0.56,0.0,19.51
106.74,-0.3529,1.518,1.36,0.0127,76.32,75.6,0.541,0.541,0.0,19.75
106.79,-0.3561,2.302,1.601,0.0342,76.36,75.6,0.538,0.538,0.0,19.48
106.842,-0.3632,1.815,1.643,-0.0194,76.22,75.6,0.552,0.552,0.0,20.97
106.895,-0.3695,2.418,1.829,0.0215,76.08,75.6,0.567,0.567,0.0,24.25
106.946,-0.3767,3.19,2.249,0.0393,76.14,75.6,0.56,0.56,0.0,24.33
106.996,-0.3835,3.972,2.833,0.0374,76.3,75.6,0.544,0.544,0.0,24.32
107.043,-0.3967,3.421,3.051,-0.0305,76.4,75.6,0.533,0.533,0.0,20.79
107.099,-0.4084,4.231,3.347,0.0183,76.34,75.6,0.54,0.54,0.0,26.11
107.149,-0.4197,5.064,3.875,0.0428,76.13,75.6,0.561,0.561,0.0,25.77
107.193,-0.4342,4.257,4.011,-0.0362,75.98,75.6,0.577,0.577,0.0,19.77
107.247,-0.4477,4.812,4.21,0.0134,76.11,75.6,0.563,0.563,0.0,22.98
107.294,-0.46,5.574,4.665,0.0428,76.37,75.6,0.537,0.537,0.0,20.19
107.349,-0.4742,6.386,5.258,0.035,76.45,75.6,0.527,0.527,0.0,25.07
107.398,-0.4915,5.292,5.3,-0.0562,76.27,75.6,0.547,0.547,0.0,22.99
107.446,-0.5057,5.776,5.378,0.0065,76.11,75.6,0.565,0.565,0.0,21.21
107.498,-0.5177,6.268,5.639,0.0283,76.15,75.6,0.559,0.559,0.0,21.99
107.55,-0.5356,4.925,5.415,-0.0586,76.28,75.6,0.546,0.546,0.0,23.77
107.601,-0.5484,5.157,5.222,-0.0035,76.36,75.6,0.538,0.538,0.0,24.52
107.651,-0.5586,5.378,5.242,0.0231,76.35,75.6,0.539,0.539,0.0,24.51
107.699,-0.572,3.812,4.792,-0.065,76.16,75.6,0.558,0.558,0.0,22.44
107.752,-0.5812,4.13,4.506,0.0071,76.03,75.6,0.573,0.573,0.0,24.9
107.799,-0.5893,4.51,4.512,0.0309,76.14,75.6,0.561,0.561,0.0,22.44
107.849,-0.5959,5.011,4.697,0.0251,76.34,75.6,0.54,0.54,0.0,21.46
107.902,-0.6062,3.36,4.287,-0.0766,76.4,75.6,0.533,0.533,0.0,24.11
107.953,-0.6121,3.603,3.985,0.0008,76.22,75.6,0.552,0.552,0.0,24.97
108.001,-0.6168,4.293,3.987,0.0319,76.06,75.6,0.569,0.569,0.0,23.29
