t_s,car_x,car_z,e_y_m,e_psi_rad,theta_ref0_deg,theta_real_deg,theta_dot_kf_degs,theta_dot_raw_degs,error_deg,tau_Nm,speed_kmh,kappa_avg,loop_dt_ms
180.459,1008.253,-925.452,-1.4303,-0.00136,10.638,9.797,-12.677,0.0,0.841,0.0951,59.64,0.003299,18.04
180.51,1007.589,-925.013,-1.4289,0.00507,7.61,9.268,4.109,0.0,-1.658,-0.0954,59.78,0.003299,18.3
180.566,1006.921,-924.577,-1.4197,-5e-05,10.059,10.088,-10.588,0.0,-0.029,0.1701,59.92,0.002584,23.8
180.612,1006.206,-924.117,-1.4172,0.00643,7.007,10.051,16.418,0.0,-3.044,-0.0912,60.06,0.002584,19.34
180.658,1005.529,-923.688,-1.4084,0.00339,11.508,10.649,-0.753,0.0,0.859,0.0875,60.19,0.0022,15.51
180.71,1004.763,-923.209,-1.3954,0.001,13.593,11.748,11.964,0.0,1.846,0.0908,60.34,0.00218,16.6
180.76,1004.076,-922.787,-1.392,0.00854,10.073,11.375,21.972,0.0,-1.303,-0.167,60.48,0.00218,17.01
180.81,1003.342,-922.344,-1.3785,0.01034,9.083,10.335,-7.442,0.0,-1.253,-0.1062,60.62,0.001543,16.65
180.857,1002.559,-921.88,-1.3653,0.0184,5.223,8.451,-20.8,0.0,-3.228,-0.1542,60.75,0.001543,13.04
180.909,1001.858,-921.471,-1.3457,0.02156,3.333,6.257,-37.684,0.0,-2.924,-0.1091,60.91,0.000945,15.06
180.958,1001.064,-921.017,-1.3227,0.02867,-0.202,3.683,-43.894,0.0,-3.885,-0.1295,61.06,0.000945,13.4
181.011,1000.354,-920.616,-1.2961,0.02984,-2.367,1.49,-51.466,0.0,-3.857,-0.0368,61.21,0.001071,16.1
181.062,999.595,-920.194,-1.2678,0.03469,-4.923,-0.685,-43.866,0.0,-4.238,-0.074,61.35,0.001071,16.66
181.115,998.878,-919.798,-1.2377,0.03373,-4.791,-2.24,-43.492,0.0,-2.551,0.0106,61.51,0.000596,19.01
181.164,998.113,-919.378,-1.2035,0.02976,-3.896,-2.667,-31.1,0.0,-1.229,0.1032,61.67,0.000915,18.44
181.222,997.391,-918.983,-1.179,0.03,-4.33,-2.94,-8.541,0.0,-1.389,0.0065,61.82,0.000915,25.64
181.267,996.576,-918.537,-1.1488,0.02396,-1.133,-2.546,-5.473,0.0,1.413,0.0837,61.98,0.000685,20.8
181.308,995.85,-918.139,-1.1292,0.02317,-1.056,-2.135,7.881,0.0,1.079,0.0162,62.15,0.000685,11.7
181.364,995.032,-917.689,-1.1071,0.0157,0.88,-0.616,8.235,0.0,1.496,0.169,62.33,0.00039,17.11
181.411,994.303,-917.287,-1.0948,0.01401,1.44,0.827,30.38,0.0,0.613,0.0424,62.5,0.00039,13.73
181.465,993.573,-916.883,-1.0833,0.00849,6.218,2.387,28.853,0.0,3.83,0.0668,62.66,-0.001046,17.22
181.512,992.795,-916.453,-1.0717,0.00236,7.503,4.356,31.206,0.0,3.147,0.1115,62.82,-0.000588,14.1
181.563,991.969,-915.997,-1.0691,0.00284,7.214,5.665,39.372,0.0,1.548,-0.0234,62.98,-0.000588,15.05
181.616,991.232,-915.592,-1.0647,0.00104,8.788,6.751,26.183,0.0,2.037,0.0145,63.15,0.001032,17.41
181.663,990.446,-915.161,-1.0625,0.00376,7.52,7.12,21.712,0.0,0.399,-0.0621,63.31,0.001032,13.75
181.716,989.704,-914.758,-1.0574,0.00162,8.826,7.587,7.39,0.0,1.239,0.0265,63.47,0.000701,17.08
181.764,988.911,-914.33,-1.0515,0.00171,8.691,8.155,9.343,0.0,0.536,0.0303,63.65,0.000461,14.47
181.813,988.162,-913.929,-1.0483,0.00627,6.62,7.88,11.35,0.0,-1.26,-0.0978,63.83,0.000461,13.29
181.869,987.362,-913.506,-1.0392,0.00786,6.571,7.464,-5.496,0.0,-0.893,-0.0294,63.99,-0.000477,18.27
181.915,986.51,-913.061,-1.0295,0.01273,4.307,6.539,-8.328,0.0,-2.231,-0.0856,64.15,-0.000477,14.64
181.968,985.748,-912.668,-1.0157,0.01466,4.021,5.557,-18.5,0.0,-1.536,-0.0402,64.32,0.000152,17.19
182.015,984.935,-912.254,-1.0003,0.01924,1.831,4.246,-19.636,0.0,-2.415,-0.0802,64.49,0.000152,13.65
182.067,984.167,-911.867,-0.9823,0.02102,0.678,3.071,-26.222,0.0,-2.393,-0.0268,64.66,-0.000381,15.7
182.119,983.298,-911.433,-0.9595,0.02313,0.073,1.924,-23.503,0.0,-1.851,-0.037,64.84,0.000452,17.06
182.166,982.473,-911.025,-0.9366,0.02642,-1.62,0.592,-22.931,0.0,-2.211,-0.066,65.01,0.000452,13.8
182.22,981.694,-910.642,-0.9123,0.02686,-2.495,-0.509,-26.651,0.0,-1.986,-0.0141,65.19,-0.001701,17.26
182.268,980.863,-910.236,-0.8857,0.02799,-3.008,-1.24,-22.007,0.0,-1.768,0.0132,65.38,0.000251,14.62
182.321,980.078,-909.854,-0.8603,0.02952,-3.955,-1.995,-14.621,0.0,-1.96,-0.0288,65.55,0.000251,17.24
182.369,979.242,-909.448,-0.8318,0.02889,-3.645,-2.159,-15.097,0.0,-1.486,0.0561,65.72,-0.001071,15.73
182.417,978.354,-909.018,-0.8032,0.02934,-4.161,-2.307,-3.285,0.0,-1.854,-0.0034,65.88,-0.001071,13.21
182.47,977.562,-908.634,-0.7776,0.02708,-1.715,-2.267,-2.952,0.0,0.552,0.021,66.05,0.000728,15.95
182.52,976.72,-908.224,-0.7522,0.02567,-1.969,-2.593,0.788,0.0,0.624,-0.0496,66.2,-0.001637,15.93
182.575,975.875,-907.812,-0.7286,0.02446,-1.728,-2.839,-6.515,0.0,1.111,-0.0002,66.38,-0.001637,20.0
182.621,975.03,-907.398,-0.7072,0.02328,-3.471,-2.973,-4.922,0.0,-0.498,0.0071,66.51,-0.000493,16.01
182.668,974.284,-907.03,-0.6888,0.02126,-2.827,-2.843,-2.678,0.0,0.016,0.0322,66.63,-0.000493,11.83
182.723,973.388,-906.586,-0.6683,0.02034,-2.259,-2.525,2.598,0.0,0.266,0.0308,66.76,-0.000161,17.21
182.775,972.54,-906.164,-0.649,0.01694,-0.746,-1.647,6.366,0.0,0.901,0.0892,66.86,-0.00119,18.45
182.818,971.742,-905.765,-0.6347,0.01549,-0.307,-0.819,17.554,0.0,0.512,0.0237,67.02,-0.00119,11.9
182.875,970.892,-905.339,-0.6201,0.01321,1.647,-0.139,16.564,0.0,1.786,0.0082,67.14,-0.000222,18.81
182.921,970.091,-904.936,-0.6087,0.0123,1.891,0.375,13.595,0.0,1.516,0.0006,67.29,-0.000222,13.68
182.976,969.189,-904.481,-0.5969,0.01079,1.605,0.888,10.281,0.0,0.717,0.0178,67.41,-0.001453,18.63
183.026,968.386,-904.076,-0.5879,0.01132,1.938,1.098,10.263,0.0,0.84,-0.0244,67.56,-0.000764,17.69
183.071,967.48,-903.618,-0.5765,0.01115,1.879,1.154,4.201,0.0,0.726,-0.0143,67.69,-0.000764,12.46
183.126,966.724,-903.237,-0.567,0.01091,0.834,1.581,1.108,0.0,-0.747,0.0539,67.84,-0.000645,17.86
183.176,965.814,-902.777,-0.5562,0.01213,2.87,1.591,8.55,0.0,1.279,-0.0434,67.99,-0.000942,17.57
183.221,964.953,-902.344,-0.544,0.01277,2.466,1.328,0.202,0.0,1.138,-0.0378,68.15,-0.000942,12.14
183.277,964.14,-901.935,-0.5314,0.01284,-0.118,1.087,-5.265,0.0,-1.205,-0.0061,68.26,-0.000616,17.41
183.325,963.224,-901.476,-0.5175,0.01393,-0.72,0.773,-4.827,0.0,-1.493,-0.0185,68.42,-0.000616,15.15
183.377,962.407,-901.067,-0.5043,0.01743,-0.669,-0.15,-6.268,0.0,-0.519,-0.0961,68.54,-0.000294,15.81
183.429,961.486,-900.607,-0.486,0.01777,-3.23,-0.671,-18.469,0.0,-2.559,0.024,68.71,-0.001247,17.68
183.474,960.716,-900.223,-0.4706,0.018,-3.486,-0.936,-10.408,0.0,-2.55,0.0174,68.87,-0.001247,11.92
183.529,959.791,-899.761,-0.4525,0.01923,-1.25,-1.348,-5.312,0.0,0.098,-0.0296,69.03,-0.00046,17.16
183.574,958.966,-899.349,-0.4349,0.01895,-1.315,-1.749,-8.231,0.0,0.433,-0.0129,69.18,-0.00046,11.67
183.628,958.037,-898.885,-0.4159,0.01689,-2.085,-1.842,-8.021,0.0,-0.243,0.029,69.36,-0.000125,15.65
183.675,957.209,-898.469,-0.4017,0.0177,-2.971,-2.027,-1.856,0.0,-0.944,-0.0161,69.52,-0.000334,11.65
183.729,956.38,-898.052,-0.3859,0.01613,-2.495,-2.06,-3.703,0.0,-0.435,0.0148,69.72,-0.000334,15.87
183.783,955.446,-897.579,-0.3697,0.01529,-1.041,-1.811,-0.663,0.0,0.77,0.0382,69.85,-0.000116,18.68
183.828,954.614,-897.157,-0.3562,0.01379,-1.768,-1.482,4.977,0.0,-0.286,0.0199,70.01,-0.000193,13.5
183.876,953.729,-896.706,-0.3432,0.01249,-1.377,-1.156,6.585,0.0,-0.221,0.0111,70.19,-0.000193,12.01
183.927,952.843,-896.253,-0.3311,0.01347,-0.371,-1.081,6.527,0.0,0.71,-0.0237,70.35,0.000113,11.62
183.981,951.955,-895.798,-0.3182,0.01305,-1.183,-1.125,1.497,0.0,-0.058,-0.014,70.5,0.000207,15.94
184.027,951.117,-895.368,-0.3064,0.01208,-0.91,-1.058,-0.889,0.0,0.148,0.014,70.66,0.000207,11.63
184.083,950.174,-894.883,-0.294,0.01331,-1.676,-1.193,1.344,0.0,-0.484,-0.0258,70.83,-0.000227,17.47
184.133,949.333,-894.449,-0.2825,0.01335,-1.434,-1.45,-2.694,0.0,0.016,-0.0219,71.0,0.000522,16.4
184.182,948.438,-893.987,-0.2695,0.01225,-1.123,-1.511,-5.151,0.0,0.387,0.0185,71.15,0.000522,15.11
184.233,947.595,-893.55,-0.2584,0.0121,-1.572,-1.455,-1.21,0.0,-0.117,0.0141,71.3,-0.000237,15.85
184.282,946.645,-893.056,-0.2468,0.0124,-2.203,-1.501,1.112,0.0,-0.702,-0.0122,71.45,3.2e-05,14.44
184.334,945.746,-892.587,-0.2346,0.01135,-1.902,-1.473,-0.917,0.0,-0.428,0.0086,71.63,3.2e-05,16.61
184.383,944.899,-892.144,-0.2243,0.01124,-0.777,-1.484,0.551,0.0,0.707,-0.0044,71.81,-5.3e-05,14.99
184.434,943.997,-891.671,-0.2135,0.01099,-1.753,-1.639,-0.222,0.0,-0.114,-0.0204,71.95,-0.000482,16.07
184.481,943.146,-891.225,-0.2035,0.00981,-1.38,-1.649,-3.09,0.0,0.269,0.0148,72.13,-0.000482,12.81
184.535,942.241,-890.748,-0.1942,0.01034,-2.093,-1.731,-0.203,0.0,-0.362,-0.0104,72.29,0.00011,15.88
184.586,941.334,-890.269,-0.1844,0.00999,-1.788,-1.806,-1.641,0.0,0.018,-0.0018,72.47,0.000373,17.49
184.635,940.425,-889.788,-0.1748,0.0087,-1.369,-1.709,-1.495,0.0,0.34,0.0214,72.63,0.000373,15.41
184.684,939.569,-889.333,-0.1671,0.00758,-1.272,-1.555,1.939,0.0,0.283,0.0114,72.79,-0.000285,14.92
184.732,938.658,-888.848,-0.1602,0.00659,-0.854,-1.393,3.083,0.0,0.539,0.0064,72.96,-0.000142,12.48
184.78,937.799,-888.388,-0.1544,0.00549,-0.476,-1.171,3.228,0.0,0.695,0.0141,73.14,-0.000142,9.84
184.836,936.885,-887.898,-0.1491,0.00462,-0.565,-0.923,4.442,0.0,0.359,0.0113,73.3,-8.7e-05,16.19
184.887,935.969,-887.406,-0.1451,0.00373,-0.375,-0.705,4.954,0.0,0.33,0.0046,73.48,-0.000615,16.04
184.935,934.997,-886.882,-0.1415,0.00278,-0.04,-0.457,4.377,0.0,0.417,0.0117,73.66,-0.000615,13.72
184.984,934.132,-886.415,-0.1392,0.00176,0.869,-0.12,4.955,0.0,0.988,0.0211,73.82,-0.00066,12.98
185.036,933.211,-885.917,-0.1376,0.00081,0.291,0.211,6.745,0.0,0.081,0.0108,73.98,-0.001006,14.67
185.085,932.288,-885.417,-0.1369,0.0003,0.479,0.479,6.604,0.0,-0.0,0.0029,74.14,-0.001006,13.42
185.139,931.364,-884.915,-0.1367,0.00055,1.316,0.704,5.374,0.0,0.612,0.0032,74.31,-0.001024,16.51
185.188,930.546,-884.472,-0.1358,-0.0002,1.262,0.987,4.489,0.0,0.275,0.0161,74.47,-0.00077,15.23
185.236,929.618,-883.969,-0.136,0.0,1.18,1.171,5.667,0.0,0.009,-0.0039,74.64,-0.00077,13.29
185.291,928.687,-883.464,-0.1358,0.00074,0.993,1.153,3.686,0.0,-0.16,-0.0219,74.81,-0.000633,17.22
185.34,927.754,-882.959,-0.1349,0.00137,1.273,0.96,-0.366,0.0,0.313,-0.025,74.97,-0.00079,16.67
185.386,926.818,-882.454,-0.1331,0.00171,1.122,0.771,-3.853,0.0,0.351,-0.0063,75.13,-0.00079,12.61
185.437,925.936,-881.977,-0.1314,0.00206,0.24,0.595,-3.792,0.0,-0.355,-0.0047,75.28,-0.001261,13.3
185.495,924.996,-881.47,-0.1293,0.003,-0.465,0.394,-3.515,0.0,-0.859,-0.0097,75.45,-0.001123,21.22
185.538,924.054,-880.962,-0.126,0.00293,0.342,0.301,-4.03,0.0,0.042,0.0081,75.61,-0.000625,13.53
185.587,923.11,-880.453,-0.1229,0.00282,0.356,0.268,-1.858,0.0,0.088,0.0051,75.78,-0.000625,12.49
185.641,922.109,-879.912,-0.1195,0.00273,0.181,0.281,-0.658,0.0,-0.099,0.0052,75.94,-0.001184,15.81
185.689,921.161,-879.401,-0.1168,0.00317,-0.077,0.311,0.258,0.0,-0.389,0.0029,76.1,0.000803,13.2
185.737,920.322,-878.95,-0.1136,0.00361,-0.271,0.268,0.614,0.0,-0.539,-0.0093,76.26,0.000803,11.65
185.791,919.37,-878.437,-0.1095,0.00406,0.176,0.284,-0.868,0.0,-0.108,0.0068,76.42,0.000832,15.24
185.838,918.415,-877.924,-0.1051,0.00479,-0.086,0.281,0.321,0.0,-0.368,-0.0021,76.58,0.000553,11.89
185.889,917.458,-877.41,-0.0997,0.00507,-0.237,0.22,-0.055,0.0,-0.457,-0.0083,76.72,0.000553,11.87
185.943,916.499,-876.895,-0.0938,0.00625,-0.301,0.012,-1.235,0.0,-0.313,-0.0225,76.87,0.001316,16.11
185.996,915.539,-876.38,-0.0872,0.00754,-0.816,-0.39,-4.154,0.0,-0.425,-0.0344,77.03,0.001328,18.48
186.043,914.576,-875.863,-0.0801,0.009,-1.736,-0.901,-8.041,0.0,-0.835,-0.0292,77.2,0.0019,15.06
186.095,913.611,-875.345,-0.0707,0.00849,-1.622,-1.207,-10.218,0.0,-0.416,0.0109,77.36,0.0019,16.39
186.154,912.701,-874.856,-0.0624,0.00925,-2.143,-1.41,-6.108,0.0,-0.733,0.0036,77.51,0.000802,25.71
186.195,911.733,-874.335,-0.0534,0.00962,-2.158,-1.537,-4.067,0.0,-0.621,0.0035,77.66,0.000478,15.86
186.242,910.764,-873.812,-0.0433,0.00872,-1.904,-1.543,-2.548,0.0,-0.362,0.0126,77.81,0.000478,12.24
186.298,909.907,-873.349,-0.0352,0.00885,-1.434,-1.527,-0.105,0.0,0.093,0.0028,77.96,0.001004,18.06
186.347,908.935,-872.822,-0.0263,0.00927,-1.829,-1.716,0.316,0.0,-0.114,-0.028,78.12,0.000217,17.63
186.395,907.962,-872.293,-0.0164,0.00832,-1.555,-1.799,-3.777,0.0,0.244,0.0081,78.27,0.000217,14.75
186.444,906.987,-871.763,-0.0073,0.00914,-2.545,-2.103,-1.673,0.0,-0.442,-0.0336,78.43,0.000505,13.8
186.496,906.01,-871.23,0.0017,0.00937,-2.008,-2.644,-6.069,0.0,0.636,-0.0438,78.6,-1e-05,15.61
186.55,905.033,-870.694,0.0107,0.00864,-4.263,-3.21,-10.83,0.0,-1.054,-0.0223,78.76,0.000425,18.3
186.593,904.054,-870.155,0.0193,0.00648,-3.537,-3.331,-11.311,0.0,-0.206,0.0423,78.9,0.000425,11.21
186.648,903.075,-869.613,0.0255,0.00612,-3.488,-3.332,-2.42,0.0,-0.156,0.0125,79.04,-0.000141,15.74
186.698,902.211,-869.133,0.0312,0.00276,-1.951,-3.113,-0.021,0.0,1.163,0.0306,79.19,0.000397,16.13
186.745,901.173,-868.552,0.0331,0.00034,-1.08,-2.653,4.368,0.0,1.573,0.0414,79.32,0.000397,12.17
186.8,900.193,-868.001,0.0319,-0.00329,-0.684,-2.005,9.208,0.0,1.321,0.0423,79.47,-0.000808,16.94
186.848,899.211,-867.446,0.0271,-0.00641,0.476,-1.155,12.962,0.0,1.631,0.0508,79.62,-0.000373,14.7
186.899,898.287,-866.921,0.0206,-0.0102,1.2,0.009,17.001,0.0,1.191,0.0735,79.77,-0.000116,15.54
186.948,897.305,-866.361,0.0082,-0.01188,1.907,1.063,23.285,0.0,0.845,0.0252,79.93,-0.000116,13.44
186.999,896.263,-865.765,-0.007,-0.01474,4.419,2.242,21.067,0.0,2.176,0.0544,80.07,-0.000479,14.59
187.052,895.394,-865.267,-0.0208,-0.01749,5.923,3.468,23.593,0.0,2.456,0.0475,80.19,-0.000441,16.9
187.101,894.349,-864.669,-0.0405,-0.01815,5.658,4.455,24.503,0.0,1.203,0.0096,80.35,-0.000332,15.8
187.151,893.359,-864.105,-0.0602,-0.01689,5.347,4.964,19.752,0.0,0.383,-0.0323,80.49,-0.000332,15.02
187.203,892.425,-863.574,-0.0774,-0.01574,6.029,5.244,10.185,0.0,0.785,-0.0143,80.65,0.000345,16.83
187.252,891.43,-863.01,-0.0935,-0.0152,5.595,5.435,5.592,0.0,0.159,-0.0026,80.8,-0.00021,15.53
187.3,890.49,-862.481,-0.1086,-0.01276,4.827,5.331,3.823,0.0,-0.504,-0.0346,80.94,-0.00021,13.25
187.352,889.489,-861.921,-0.122,-0.01037,4.699,4.988,-2.084,0.0,-0.29,-0.0369,81.08,-9.4e-05,15.35
187.406,888.424,-861.33,-0.1325,-0.00777,3.299,4.498,-6.851,0.0,-1.198,-0.0327,81.24,0.000426,19.64
187.452,887.534,-860.839,-0.1387,-0.00432,2.805,3.88,-9.816,0.0,-1.075,-0.0348,81.38,0.00088,15.12
187.513,886.522,-860.285,-0.1419,-0.00073,1.538,3.047,-12.346,0.0,-1.509,-0.0517,81.52,0.00088,23.73
187.567,885.446,-859.702,-0.141,0.00207,-0.138,2.19,-16.672,0.0,-2.328,-0.0323,81.67,0.000806,27.32
187.622,884.426,-859.153,-0.1368,0.0056,0.059,1.291,-17.132,0.0,-1.232,-0.0359,81.83,0.000708,31.41
187.657,883.403,-858.607,-0.1287,0.00796,-1.385,0.335,-17.992,0.0,-1.72,-0.0392,81.96,0.000889,15.06
187.707,882.376,-858.062,-0.119,0.01123,-2.941,-0.696,-19.115,0.0,-2.245,-0.0438,82.1,0.000366,15.43
187.757,881.286,-857.487,-0.104,0.01307,-3.708,-1.649,-20.611,0.0,-2.059,-0.0252,82.26,0.000366,14.79
187.808,880.375,-857.007,-0.0899,0.01444,-3.848,-2.459,-19.065,0.0,-1.39,-0.0132,82.4,0.000575,15.13
187.857,879.279,-856.432,-0.0719,0.01485,-4.168,-3.141,-16.192,0.0,-1.027,-0.0105,82.59,0.000638,13.64
187.907,878.364,-855.951,-0.0573,0.01493,-4.438,-3.693,-13.649,0.0,-0.745,-0.0057,82.74,0.000779,14.27
187.957,877.326,-855.404,-0.0403,0.01386,-4.18,-3.974,-11.05,0.0,-0.206,0.0187,82.87,0.000779,13.37
188.009,876.226,-854.823,-0.0236,0.01303,-4.846,-4.019,-5.614,0.0,-0.827,0.0231,83.01,0.000357,15.59
188.06,875.309,-854.336,-0.0113,0.01152,-3.712,-3.997,-0.902,0.0,0.284,0.0079,83.17,0.000489,15.7
188.108,874.268,-853.781,0.0016,0.00871,-2.957,-3.906,0.453,0.0,0.949,0.0103,83.34,0.000959,14.05
188.156,873.166,-853.189,0.011,0.00604,-2.086,-3.559,1.819,0.0,1.473,0.0388,83.48,0.000959,11.4
188.211,872.124,-852.627,0.0168,0.00378,-1.977,-3.157,6.927,0.0,1.18,0.0199,83.59,-0.000433,16.04
188.255,871.205,-852.127,0.0194,0.001,-1.584,-2.585,8.047,0.0,1.001,0.0378,83.72,0.000131,10.17
188.311,870.102,-851.524,0.0196,-0.00227,-0.348,-1.764,11.447,0.0,1.416,0.0546,83.89,1.6e-05,15.28
188.356,869.06,-850.95,0.0153,-0.00481,0.568,-0.887,16.412,0.0,1.455,0.0365,84.04,1.6e-05,10.22
188.41,868.017,-850.373,0.008,-0.00815,1.907,0.074,17.541,0.0,1.833,0.0423,84.15,2.1e-05,13.61
188.462,867.036,-849.827,-0.0021,-0.01088,2.707,1.187,19.217,0.0,1.521,0.0547,84.3,5.6e-05,15.69
188.514,865.992,-849.245,-0.0155,-0.01329,4.283,2.191,22.255,0.0,2.092,0.0237,84.44,-0.000423,17.38
188.563,864.947,-848.66,-0.031,-0.01515,4.777,3.052,20.089,0.0,1.726,0.015,84.59,0.000754,15.7
188.614,863.9,-848.075,-0.0492,-0.01498,4.844,3.639,17.214,0.0,1.205,-0.0081,84.72,0.000754,16.65
188.666,862.851,-847.489,-0.0671,-0.01488,4.859,4.022,11.752,0.0,0.837,-0.0082,84.81,-0.000594,18.26
188.715,861.801,-846.904,-0.084,-0.01473,4.75,4.366,7.647,0.0,0.384,0.0081,84.9,-0.000104,16.02
188.769,860.749,-846.319,-0.1002,-0.01379,5.056,4.526,6.894,0.0,0.53,-0.0139,85.0,-0.000201,19.83
188.818,859.819,-845.805,-0.1137,-0.0114,4.322,4.362,3.186,0.0,-0.04,-0.0395,85.09,-0.000201,18.85
188.867,858.762,-845.224,-0.1264,-0.00979,3.692,4.048,-3.266,0.0,-0.355,-0.0269,85.14,8e-05,17.42
188.921,857.703,-844.646,-0.1366,-0.0075,2.389,3.952,-6.296,0.0,-1.563,0.0197,85.19,-0.000303,20.62
188.967,856.642,-844.07,-0.1437,-0.00538,3.429,3.591,-1.907,0.0,-0.162,-0.0404,85.27,-8e-06,16.02
189.015,855.577,-843.497,-0.1472,-0.00365,2.155,3.104,-7.218,0.0,-0.948,-0.0303,85.36,0.000182,13.88
189.066,854.573,-842.961,-0.1499,-0.00088,1.218,2.481,-9.754,0.0,-1.263,-0.0359,85.43,0.000182,14.47
189.117,853.504,-842.393,-0.1494,0.00279,0.095,1.66,-12.458,0.0,-1.565,-0.0493,85.48,-0.000623,15.66
189.168,852.432,-841.828,-0.1444,0.00507,-0.734,0.793,-16.408,0.0,-1.527,-0.0351,85.53,0.000194,15.76
189.217,851.359,-841.266,-0.1368,0.00746,-1.656,0.018,-17.337,0.0,-1.674,-0.0175,85.61,-0.000185,15.14
189.267,850.346,-840.738,-0.1271,0.00931,-2.358,-0.707,-15.504,0.0,-1.651,-0.0201,85.68,-0.000185,13.87
189.319,849.141,-840.113,-0.1135,0.01079,-2.372,-1.613,-14.513,0.0,-0.759,-0.0505,85.74,-0.000213,15.94
189.37,848.126,-839.587,-0.1005,0.01145,-4.146,-2.036,-18.113,0.0,-2.111,0.0358,85.8,-0.000218,16.32
189.423,847.045,-839.029,-0.0864,0.01228,-2.862,-2.455,-8.452,0.0,-0.408,-0.0143,85.87,-0.000539,18.69
189.469,846.028,-838.503,-0.0717,0.01113,-3.176,-2.696,-8.383,0.0,-0.48,0.0102,85.95,1.8e-05,15.05
189.514,844.946,-837.943,-0.0586,0.0101,-2.916,-2.741,-4.829,0.0,-0.176,0.0191,86.0,1.8e-05,10.07
189.573,843.864,-837.381,-0.0466,0.01,-2.844,-2.82,-0.888,0.0,-0.023,-0.0065,86.04,-0.000314,18.32
189.627,842.782,-836.818,-0.0352,0.00868,-2.82,-2.723,-1.59,0.0,-0.097,0.0219,86.11,1.7e-05,21.47
189.671,841.7,-836.253,-0.0255,0.00743,-1.986,-2.563,1.943,0.0,0.577,0.0121,86.19,8.8e-05,15.21
189.726,840.618,-835.686,-0.0175,0.00544,-1.728,-2.272,3.191,0.0,0.544,0.024,86.26,-0.000457,20.03
189.775,839.536,-835.116,-0.0121,0.00352,-1.107,-1.856,5.83,0.0,0.748,0.0276,86.32,-0.000457,18.93
189.832,838.582,-834.611,-0.0092,0.0021,-0.879,-1.26,8.328,0.0,0.382,0.0395,86.36,-0.000561,25.31
189.877,837.438,-834.002,-0.0075,0.00029,0.726,-0.834,11.906,0.0,1.56,-0.0028,86.44,-0.000837,20.55
189.932,836.42,-833.459,-0.0079,-0.00167,0.383,-0.283,8.525,0.0,0.666,0.0323,86.52,7.6e-05,24.82
189.977,835.34,-832.88,-0.0115,-0.0022,1.059,0.234,11.021,0.0,0.825,0.0144,86.57,-0.000562,19.44
190.024,834.26,-832.299,-0.0151,-0.00327,1.448,0.685,10.335,0.0,0.763,0.0089,86.62,-0.000562,16.45
190.083,833.179,-831.716,-0.0199,-0.00449,1.933,1.142,9.026,0.0,0.791,0.0165,86.68,-1.9e-05,24.75
190.129,832.161,-831.166,-0.0256,-0.0048,2.081,1.558,9.134,0.0,0.523,0.0103,86.77,-0.00048,21.01
190.181,831.08,-830.582,-0.0317,-0.00448,2.413,1.669,8.33,0.0,0.744,-0.0282,86.82,-0.000443,22.06
190.228,829.933,-829.962,-0.0379,-0.00385,1.552,1.668,2.206,0.0,-0.116,-0.0116,86.87,-0.000654,19.13
190.278,828.85,-829.377,-0.0428,-0.00348,1.46,1.655,-0.014,0.0,-0.195,-0.0017,86.94,-0.000654,17.79
190.326,827.829,-828.826,-0.0465,-0.00203,1.403,1.427,-0.255,0.0,-0.024,-0.0305,87.02,-0.000512,16.36
190.372,826.743,-828.242,-0.0483,-0.00144,0.805,1.228,-4.558,0.0,-0.423,-0.004,87.1,-0.000695,11.61
190.426,825.719,-827.692,-0.0496,-0.0001,0.272,1.15,-3.987,0.0,-0.878,0.01,87.14,-0.001342,15.47
190.474,824.631,-827.109,-0.049,0.00074,0.655,1.06,-1.56,0.0,-0.405,-0.0043,87.2,-0.001171,12.94
190.524,823.541,-826.526,-0.0475,0.00172,0.314,0.872,-1.79,0.0,-0.558,-0.0169,87.27,-0.001171,12.75
190.578,822.45,-825.943,-0.0447,0.00241,0.188,0.642,-3.77,0.0,-0.453,-0.0124,87.35,-0.000862,15.14
190.626,821.358,-825.361,-0.0412,0.00386,0.016,0.108,-4.604,0.0,-0.091,-0.0505,87.39,-0.001142,13.45
190.677,820.264,-824.78,-0.036,0.0054,-1.671,-0.352,-10.682,0.0,-1.319,-0.0083,87.44,-0.000723,13.49
190.73,819.234,-824.233,-0.0301,0.00704,-1.474,-0.9,-9.2,0.0,-0.575,-0.0282,87.52,-0.00053,16.28
190.779,818.138,-823.651,-0.0212,0.00736,-1.645,-1.353,-10.944,0.0,-0.291,-0.006,87.59,-0.00053,15.19
190.829,817.042,-823.069,-0.0122,0.00685,-2.203,-1.463,-9.072,0.0,-0.74,0.0321,87.64,-0.000756,15.2
190.882,816.01,-822.52,-0.0047,0.00759,-1.931,-1.587,-2.2,0.0,-0.344,-0.0058,87.68,-0.000519,17.72
190.936,814.912,-821.937,0.0044,0.0071,-1.875,-1.631,-2.475,0.0,-0.244,0.0068,87.75,-0.000574,21.17
190.978,813.815,-821.353,0.0123,0.00736,-1.755,-1.678,-0.876,0.0,-0.077,-0.0021,87.83,-0.000197,13.24
191.027,812.716,-820.767,0.021,0.0066,-1.558,-1.66,-0.954,0.0,0.102,0.0076,87.88,-0.000197,12.0
191.081,811.617,-820.18,0.0289,0.00631,-1.688,-1.511,0.369,0.0,-0.177,0.0189,87.92,-0.00037,15.34
